"Ligand: 60823
1l0v_P_cavity_2,5,3.429,0.6858,5,0,0,0,0,0,Fumarate reductase flavoprotein subunit,OXIDOREDUCTASE,FRDA_ECOLI,"Two distinct, membrane-bound, FAD-containing enzymes are responsible for the catalysis of fumarate and succinate interconversion; the fumarate reductase is used in anaerobic growth, and the succinate dehydrogenase is used in aerobic growth.",NONE,"NONE
"
1tnq_A_cavity_1,5,3.379,0.6757,5,0,0,0,0,0,"Troponin C, skeletal muscle",NONE,P02588,Involved in calcium ion binding,NONE,"NONE
"
3ibv_B_cavity_6,5,3.361,0.6722,5,0,0,0,0,0,Exportin-T,NONE,O94258,NONE,NONE,"NONE
"
3d3l_B_cavity_3,5,3.353,0.6707,3,0,1,0,1,0,"Arachidonate 12-lipoxygenase, 12S-type",NONE,P18054,NONE,NONE,"NONE
"
2wa0_A_cavity_2,5,3.348,0.6695,4,0,1,0,0,0,Melanoma-associated antigen 4,NONE,P43358,NONE,NONE,"NONE
"
2e9q_A_cavity_2,5,3.341,0.6682,5,0,0,0,0,0,11S globulin subunit beta,NONE,P13744,NONE,NONE,"NONE
"
1zte_C_cavity_1,5,3.335,0.6669,5,0,0,0,0,0,"Superoxide dismutase [Mn], mitochondrial",NONE,P04179,NONE,NONE,"NONE
"
3g9k_S_cavity_1,5,3.312,0.6624,5,0,0,0,0,0,Capsule biosynthesis protein capD,NONE,Q51693,NONE,NONE,"NONE
"
3ech_C_cavity_1,6,3.966,0.661,4,0,0,0,2,0,Multidrug resistance operon repressor,NONE,P52003,NONE,NONE,"NONE
"
1b8h_B_cavity_1,5,3.303,0.6606,5,0,0,0,0,0,DNA polymerase processivity component,NONE,O80164,NONE,NONE,"NONE
"
3eap_D_cavity_1,5,3.271,0.6541,5,0,0,0,0,0,Rho GTPase-activating protein 11A,NONE,Q6P4F7,NONE,NONE,"NONE
"
3df0_A_cavity_7,5,3.257,0.6514,5,0,0,0,0,0,Calpain-2 catalytic subunit,NONE,Q07009,NONE,NONE,"NONE
"
1r8u_A_cavity_1,5,3.244,0.6488,5,0,0,0,0,0,Cbp/p300-interacting transactivator 2,TRANSCRIPTION/TRANSCRIPTION ACTIVATOR,CITE2_HUMAN,Interferes with the binding of transcription factors HIF-1a and STAT2 to p300/CBP.,NONE,"NONE
"
2gj3_B_cavity_1,5,3.235,0.6471,5,0,0,0,0,0,Nitrogen fixation regulatory protein,NONE,P30663,NONE,NONE,"NONE
"
1in7_A_cavity_2,6,3.857,0.6429,2,3,0,0,1,0,Holliday junction ATP-dependent DNA helicase ruvB,NONE,Q56313,Involved in nucleotide binding,NONE,"NONE
"
3bz6_A_cavity_1,5,3.21,0.642,3,0,1,1,0,0,UPF0502 protein PSPTO_2686,NONE,Q882E2,NONE,NONE,"NONE
"
3gh8_H_cavity_3,5,3.194,0.6388,4,1,0,0,0,0,Iodotyrosine dehalogenase 1,NONE,Q9DCX8,NONE,NONE,"NONE
"
1fdy_B_cavity_2,6,3.801,0.6335,6,0,0,0,0,0,N-acetylneuraminate lyase,NONE,P0A6L4,Catalyzes the reversible aldol cleavage of N-acetylneuraminic acid (sialic acid; Neu5Ac) to form pyruvate and N-acetylmannosamine (ManNAc) via a Schiff base intermediate.,NONE,"NONE
"
1u08_A_cavity_3,5,3.156,0.6312,3,0,1,1,0,0,Aminotransferase ybdL,NONE,P77806,NONE,NONE,"NONE
"
1xes_A_cavity_1,5,3.146,0.6292,5,0,0,0,0,0,Dihydropinosylvin synthase,NONE,Q02323,NONE,NONE,"NONE
"
2bty_A_cavity_1,5,3.141,0.6282,5,0,0,0,0,0,Acetylglutamate kinase,NONE,Q9X2A4,NONE,NONE,"NONE
"
2es0_A_cavity_1,5,3.14,0.6281,5,0,0,0,0,0,Regulator of G-protein signaling 6,SIGNALING PROTEIN,RGS6_HUMAN,Inhibits signal transduction by increasing the GTPase activity of G protein alpha subunits thereby driving them into their inactive GDP-bound form. Activity on G(o)-alpha is specifically enhanced by the RGS6/Gbeta5 dimer.,NONE,"NONE
"
3boa_A_cavity_7,5,3.139,0.6277,3,0,1,1,0,0,Protein disulfide-isomerase,NONE,P17967,NONE,NONE,"NONE
"
1yf6_L_cavity_1,5,3.137,0.6275,5,0,0,0,0,0,Reaction center protein H chain,NONE,P0C0Y7,NONE,NONE,"NONE
"
1cg8_B_cavity_1,15,9.373,0.6248,6,0,1,0,8,0,Hemoglobin subunit alpha,NONE,P56691,NONE,NONE,"NONE
"
1ukf_A_cavity_1,6,3.739,0.6232,4,1,0,0,1,0,Cysteine protease avirulence protein avrPphB,NONE,Q52430,NONE,NONE,"NONE
"
2vpk_A_cavity_1,5,3.11,0.622,3,0,1,1,0,0,Myoneurin,NONE,Q9NPC7,NONE,NONE,"NONE
"
1x65_A_cavity_1,6,3.721,0.6202,4,1,0,0,1,0,Cold shock domain-containing protein E1,NONE,O75534,NONE,NONE,"NONE
"
1yvg_A_cavity_1,5,3.094,0.6189,4,1,0,0,0,0,Tetanus toxin,NONE,P04958,NONE,NONE,"NONE
"
2f8n_G_cavity_1,5,3.09,0.6181,5,0,0,0,0,0,Histone H3.2,NONE,P84233,NONE,NONE,"NONE
"
1ku9_A_cavity_1,6,3.69,0.615,5,0,0,0,1,0,DNA-binding protein MJ1563,NONE,Q58958,NONE,NONE,"NONE
"
2hyd_A_cavity_2,6,3.689,0.6148,6,0,0,0,0,0,Putative multidrug export ATP-binding/permease protein SAV1866,NONE,Q99T13,NONE,NONE,"NONE
"
3csk_A_cavity_4,6,3.683,0.6138,1,2,1,2,0,0,Probable dipeptidyl-peptidase 3,NONE,Q08225,NONE,NONE,"NONE
"
3h4r_A_cavity_3,6,3.683,0.6138,1,1,2,1,1,0,Exodeoxyribonuclease 8,NONE,P15032,NONE,NONE,"NONE
"
1ovm_A_cavity_2,6,3.681,0.6134,5,0,0,1,0,0,Indole-3-pyruvate decarboxylase,NONE,P23234,Involved in magnesium ion binding,NONE,"NONE
"
2jqe_A_cavity_1,5,3.065,0.6129,4,0,1,0,0,0,Signal recognition 54 kDa protein,NONE,O29633,NONE,NONE,"NONE
"
2btu_B_cavity_2,6,3.655,0.6091,5,0,1,0,0,0,Phosphoribosylformylglycinamidine cyclo-ligase,NONE,Q81ZH0,NONE,NONE,"NONE
"
1ggz_A_cavity_2,5,3.045,0.609,5,0,0,0,0,0,Calmodulin-like protein 3,NONE,P27482,NONE,NONE,"NONE
"
1jk0_B_cavity_1,5,3.045,0.609,3,0,1,1,0,0,Ribonucleoside-diphosphate reductase small chain 1,NONE,P09938,NONE,NONE,"NONE
"
1njf_D_cavity_1,6,3.651,0.6086,3,2,0,1,0,0,DNA polymerase III subunit tau,NONE,P06710,Involved in nucleotide binding,NONE,"NONE
"
2btv_A_cavity_1,5,3.041,0.6082,4,1,0,0,0,0,Core protein VP3,NONE,P56582,NONE,NONE,"NONE
"
2tpr_B_cavity_3,5,3.038,0.6076,5,0,0,0,0,0,Trypanothione reductase,NONE,P39040,Energy production and conversion,NONE,"NONE
"
1so0_C_cavity_2,5,3.038,0.6076,3,0,1,0,1,0,Aldose 1-epimerase,NONE,Q96C23,NONE,NONE,"NONE
"
2d2m_A_cavity_1,6,3.644,0.6073,4,0,1,0,1,0,Extracellular giant hemoglobin major globin subunit A1,NONE,Q7M419,NONE,NONE,"NONE
"
2f2b_A_cavity_2,5,3.032,0.6063,4,0,1,0,0,0,Aquaporin aqpM,NONE,Q9C4Z5,NONE,NONE,"NONE
"
2hka_C_cavity_1,6,3.637,0.6062,6,0,0,0,0,0,Epididymal secretory protein E1,NONE,P79345,NONE,NONE,"NONE
"
2zu6_D_cavity_2,6,3.602,0.6003,5,1,0,0,0,0,Eukaryotic initiation factor 4A-I,NONE,P60842,NONE,NONE,"NONE
"
2qnc_B_cavity_2,6,3.601,0.6002,6,0,0,0,0,0,Recombination endonuclease VII,NONE,P13340,NONE,NONE,"NONE
"
2yxv_B_cavity_1,6,3.579,0.5965,2,1,1,2,0,0,Blue copper oxidase cueO,NONE,P36649,NONE,NONE,"NONE
"
1uh6_A_cavity_1,6,3.577,0.5962,3,1,1,0,1,0,Ubiquitin-like protein 5,NONE,Q9EPV8,NONE,NONE,"NONE
"
3dh4_D_cavity_3,6,3.562,0.5936,6,0,0,0,0,0,Sodium/glucose cotransporter,TRANSPORT PROTEIN,SGLT_VIBPA,Actively transports glucose into cells by Na(+) cotransport (By similarity).,NONE,"Diabetes mellitus;Non-insulin dependent diabetes;Obesity
"
2spo_A_cavity_1,6,3.556,0.5926,5,0,0,0,1,0,Myoglobin,NONE,P02185,Involved in iron ion binding,NONE,"NONE
"
1k20_A_cavity_2,6,3.549,0.5914,5,0,0,0,1,0,Probable manganese-dependent inorganic pyrophosphatase,NONE,P95765,NONE,NONE,"NONE
"
2ys5_A_cavity_2,6,3.538,0.5896,4,1,1,0,0,0,ALK tyrosine kinase receptor,SIGNALING PROTEIN,ALK_HUMAN,Orphan receptor with a tyrosine-protein kinase activity. Appears to play an important role in the normal development and function of the nervous system. Phosphorylates almost exclusively at the first tyrosine of the Y-x-x-x-Y-Y motif.,A chromosomal aberration involving ALK is found in a form of non-Hodgkin lymphoma. Translocation t(2;5)(p23;q35) with NPM1. The resulting chimeric NPM1-ALK protein homodimerize and the kinase becomes constitutively activated. The constitutively active fusion proteins are responsible for 5-10% of non-Hodgkin lymphomas.;A chromosomal aberration involving ALK is associated with inflammatory myofibroblastic tumors (IMTs). Translocation t(2;11)(p23;p15) with CARS; translocation t(2;4)(p23;q21) with SEC31A.;A chromosomal aberration involving ALK is associated with anaplastic large-cell lymphoma (ALCL). Translocation t(2;17)(p23;q25) with ALO17.,"Anaplastic large cell lymphoma
"
2p63_B_cavity_1,6,3.526,0.5877,6,0,0,0,0,0,Cell division control protein 4,NONE,P07834,NONE,NONE,"NONE
"
1v1f_A_cavity_1,6,3.523,0.5871,5,1,0,0,0,0,Calcineurin B-like protein 4,NONE,O81223,Involved in calcium ion binding,NONE,"NONE
"
1ml8_A_cavity_1,6,3.506,0.5844,6,0,0,0,0,0,Protein yhfA,NONE,P0ADX3,NONE,NONE,"NONE
"
2jun_A_cavity_1,6,3.503,0.5839,2,1,2,1,0,0,Midline-1,LIGASE,TRI18_HUMAN,May have E3 ubiquitin ligase activity which targets the catalytic subunit of protein phosphatase 2 for degradation.,"Defects in MID1 are the cause of Opitz syndrome type I (OS-I) [MIM:300000]. OS-I is an X-linked recessive disorder characterized by hypertelorism, genital-urinary defects such as hypospadias in males and splayed labia in females, lip-palate- laryngotracheal clefts, imperforate anus, developmental delay and congenital heart defects. OS-I mutations produce proteins with a decreased affinity for microtubules.","NONE
"
2uzf_A_cavity_2,6,3.501,0.5835,4,2,0,0,0,0,Naphthoate synthase,NONE,Q5HH38,NONE,NONE,"NONE
"
1x5n_A_cavity_1,6,3.498,0.5829,5,1,0,0,0,0,Harmonin,NONE,Q9Y6N9,NONE,NONE,"NONE
"
2ccy_A_cavity_1,6,3.496,0.5827,5,0,0,0,1,0,Cytochrome c,NONE,P00152,NONE,NONE,"NONE
"
1hty_A_cavity_8,6,3.482,0.5804,4,0,1,1,0,0,Alpha-mannosidase 2,NONE,Q24451,Carbohydrate transport and metabolism,NONE,"NONE
"
1to6_A_cavity_3,6,3.478,0.5797,6,0,0,0,0,0,Glycerate kinase,NONE,P57098,NONE,NONE,"NONE
"
1h4r_B_cavity_2,6,3.476,0.5793,3,1,1,1,0,0,Merlin,NONE,P35240,NONE,NONE,"NONE
"
1sgm_B_cavity_1,6,3.475,0.5791,4,1,0,1,0,0,Uncharacterized HTH-type transcriptional regulator yxaF,NONE,P42105,NONE,NONE,"NONE
"
2qbv_A_cavity_1,6,3.464,0.5773,5,0,1,0,0,0,Uncharacterized protein Rv0948c/MT0975,NONE,P64767,NONE,NONE,"NONE
"
1gp7_C_cavity_2,6,3.461,0.5769,4,0,2,0,0,0,"Phospholipase A2, acidic 1",NONE,P80966,NONE,NONE,"NONE
"
1wh0_A_cavity_1,6,3.454,0.5756,4,0,1,0,1,0,Ubiquitin carboxyl-terminal hydrolase 19,HYDROLASE,UBP19_HUMAN,Involved in the ubiquitin-dependent proteolytic pathway in conjunction with the 26S proteasome (By similarity).,NONE,"NONE
"
2k2q_A_cavity_2,6,3.446,0.5744,5,1,0,0,0,0,Tyrocidine synthetase 3,NONE,O30409,NONE,NONE,"NONE
"
2z3x_A_cavity_1,6,3.443,0.5739,5,1,0,0,0,0,"Small, acid-soluble spore protein C",NONE,P02958,NONE,NONE,"NONE
"
3h1h_S_cavity_1,6,3.441,0.5735,2,2,1,1,0,0,Cytochrome b,NONE,P18946,NONE,NONE,"NONE
"
1twu_A_cavity_1,6,3.437,0.5728,5,1,0,0,0,0,Uncharacterized protein yycE,NONE,P37479,NONE,NONE,"NONE
"
2rcv_G_cavity_1,6,3.426,0.571,4,0,1,1,0,0,Superoxide dismutase [Mn],NONE,P54375,NONE,NONE,"NONE
"
1vrb_B_cavity_3,6,3.419,0.5699,3,2,0,0,1,0,Uncharacterized protein yxbC,NONE,P46327,NONE,NONE,"NONE
"
1wjt_A_cavity_1,6,3.417,0.5695,6,0,0,0,0,0,Transcription elongation factor A protein 3,NONE,P23881,NONE,NONE,"NONE
"
2j47_A_cavity_1,7,3.979,0.5685,3,1,1,0,2,0,O-GlcNAcase BT_4395,NONE,Q89ZI2,NONE,NONE,"NONE
"
2p2n_A_cavity_1,6,3.403,0.5672,4,1,1,0,0,0,L-asparaginase 1,NONE,P0A962,NONE,NONE,"NONE
"
2bsk_D_cavity_1,8,4.536,0.5669,5,0,1,0,2,0,Mitochondrial import inner membrane translocase subunit Tim9,NONE,Q9Y5J7,NONE,NONE,"NONE
"
1w2l_A_cavity_1,6,3.389,0.5649,5,0,1,0,0,0,Cytochrome oxidase subunit II,NONE,Q9F3S9,Involved in copper ion binding,NONE,"NONE
"
1uvx_A_cavity_1,7,3.954,0.5648,5,1,0,0,1,0,Globin LI637,NONE,Q08753,Involved in oxygen binding,NONE,"NONE
"
2bjh_B_cavity_2,7,3.941,0.563,3,1,1,0,2,0,Feruloyl esterase A,NONE,O42807,NONE,NONE,"NONE
"
2if2_C_cavity_2,6,3.371,0.5619,5,1,0,0,0,0,Dephospho-CoA kinase,NONE,O67792,NONE,NONE,"NONE
"
2hma_A_cavity_5,6,3.359,0.5598,3,2,1,0,0,0,tRNA-specific 2-thiouridylase mnmA,NONE,Q97T38,NONE,NONE,"NONE
"
1ovt_A_cavity_2,6,3.356,0.5593,4,0,1,0,1,0,Ovotransferrin,NONE,P02789,Involved in ferric iron binding,NONE,"NONE
"
2w96_A_cavity_1,6,3.353,0.5588,3,1,1,0,1,0,G1/S-specific cyclin-D1,NONE,P24385,NONE,NONE,"NONE
"
1aym_1_cavity_1,6,3.344,0.5573,6,0,0,0,0,0,Genome polyprotein,NONE,Q82122,NONE,NONE,"NONE
"
1wxr_A_cavity_2,8,4.45,0.5562,4,1,1,2,0,0,Hemoglobin-binding protease hbp,NONE,O88093,NONE,NONE,"NONE
"
1yhn_B_cavity_1,6,3.337,0.5561,6,0,0,0,0,0,Ras-related protein Rab-7a,NONE,P51149,NONE,NONE,"NONE
"
2qxl_A_cavity_2,7,3.868,0.5525,3,2,0,0,2,0,Heat shock protein homolog SSE1,NONE,P32589,NONE,NONE,"NONE
"
1lwd_A_cavity_3,6,3.312,0.5521,1,2,2,1,0,0,"Isocitrate dehydrogenase [NADP], mitochondrial",NONE,P33198,Energy production and conversion,NONE,"NONE
"
1xs8_A_cavity_1,6,3.311,0.5519,5,1,0,0,0,0,Probable Fe(2+)-trafficking protein,NONE,P67617,NONE,NONE,"NONE
"
3cf3_B_cavity_8,6,3.307,0.5512,1,1,3,1,0,0,Transitional endoplasmic reticulum ATPase,NONE,Q01853,Involved in nucleotide binding,NONE,"NONE
"
3prc_M_cavity_6,7,3.856,0.5508,5,2,0,0,0,0,Photosynthetic reaction center cytochrome c subunit,NONE,P07173,NONE,NONE,"NONE
"
2ju0_A_cavity_2,7,3.854,0.5505,6,0,1,0,0,0,Calcium-binding protein NCS-1,NONE,Q06389,NONE,NONE,"NONE
"
1lss_B_cavity_1,7,3.853,0.5504,7,0,0,0,0,0,Trk system potassium uptake protein trkA homolog,NONE,Q58505,Involved in cation transmembrane transporter activity,NONE,"NONE
"
1qib_A_cavity_1,8,4.4,0.55,4,1,1,2,0,0,72 kDa type IV collagenase,HYDROLASE,MMP2_HUMAN,"In addition to gelatin and collagens, it cleaves KiSS1 at a Gly-",-Leu bond.,"Defects in MMP2 are the cause of multicentric osteolysis nodulosis and arthropathy (MONA) [MIM:605156]. Inherited osteolyses or vanishing bone syndromes are rare disorders of unknown etiology characterized by destruction and resorption of affected bones. MONA is an autosomal recessive osteolysis with multicentric involvement characterized by carpal and tarsal resorption, crippling arthritic changes, marked osteoporosis, palmar and plantar subcutaneous nodules and distinctive facies.;Defects in MMP2 are the cause of Winchester syndrome [MIM:277950]. Winchester syndrome is an autosomal recessive osteolysis syndrome. Winchester syndrome is severe with generalized osteolysis and osteopenia. Subcutaneous nodules are usually absent. Winchester syndrome has been associated with a number of additional features including coarse face, corneal opacities, patches of thickened, hyperpigmented skin, hypertrichosis and gum hypertrophy. However, these features are not always present and have occasionally been observed in other osteolysis syndromes. The clinical and molecular findings suggest that Winchester syndrome and MONA are allelic disorders that form a continuous clinical spectrum.","NONE
"
2qxx_A_cavity_2,6,3.284,0.5474,4,1,1,0,0,0,Deoxycytidine triphosphate deaminase,NONE,O07247,NONE,NONE,"NONE
"
1t3e_A_cavity_1,6,3.271,0.5451,5,0,1,0,0,0,Glycine receptor subunit beta,NONE,P48167,Involved in extracellular-glycine-gated chloride channel activity,NONE,"Supplemental glycine may have antispastic activity. Very early findings suggest it may also have antipsychotic activity as well as antioxidant and anti-inflammatory activities.
"
1k9k_A_cavity_2,6,3.23,0.5384,4,0,1,1,0,0,Protein S100-A6,SIGNALING PROTEIN,S10A6_HUMAN,NONE,NONE,"NONE
"
2f4n_C_cavity_1,9,4.842,0.5381,3,1,2,3,0,0,Uncharacterized protein MJ1651,NONE,Q59045,NONE,NONE,"NONE
"
1mba_A_cavity_1,7,3.763,0.5376,6,0,0,0,1,0,Globin,NONE,P02210,Involved in iron ion binding,NONE,"NONE
"
2qv6_C_cavity_1,6,3.22,0.5367,5,1,0,0,0,0,GTP cyclohydrolase III,NONE,Q57609,NONE,NONE,"NONE
"
2r0v_A_cavity_2,6,3.22,0.5367,3,0,2,0,1,0,Chromatin structure-remodeling complex subunit RSC4,NONE,Q02206,NONE,NONE,"NONE
"
2k4h_A_cavity_1,6,3.214,0.5357,4,1,1,0,0,0,Gag-Pol polyprotein,NONE,P04584,NONE,NONE,"NONE
"
2daf_A_cavity_2,7,3.74,0.5343,5,1,0,0,1,0,IQ and ubiquitin-like domain-containing protein,NONE,Q8NA54,NONE,NONE,"NONE
"
2c9o_B_cavity_2,6,3.206,0.5343,3,1,2,0,0,0,RuvB-like 1,NONE,Q9Y265,NONE,NONE,"NONE
"
2vtq_A_cavity_1,7,3.739,0.5341,6,1,0,0,0,0,Cell division protein kinase 2,NONE,P24941,Involved in protein kinase activity,NONE,"NONE
"
1dus_A_cavity_2,6,3.203,0.5338,3,2,0,0,1,0,Protein MJ0882,NONE,Q58292,NONE,NONE,"NONE
"
1s40_A_cavity_2,6,3.201,0.5335,4,1,0,0,1,0,Cell division control protein 13,NONE,P32797,NONE,NONE,"NONE
"
1qls_A_cavity_1,7,3.728,0.5325,7,0,0,0,0,0,Annexin A1,COMPLEX (LIGAND/ANNEXIN),ANXA1_HUMAN,Calcium/phospholipid-binding protein which promotes membrane fusion and is involved in exocytosis. This protein regulates phospholipase A2 activity. It seems to bind from two to four calcium ions with high affinity.,NONE,"Cancer
"
1lqs_L_cavity_2,6,3.188,0.5314,5,0,1,0,0,0,Interleukin-10 receptor alpha chain,IMMUNE SYSTEM,I10R1_HUMAN,Receptor for IL10; binds IL10 with a high affinity.,NONE,"NONE
"
1ud1_C_cavity_2,7,3.715,0.5307,6,1,0,0,0,0,Glycinin G1,NONE,P04776,NONE,NONE,"NONE
"
2da7_A_cavity_1,7,3.714,0.5306,3,1,1,0,2,0,Zinc finger E-box-binding homeobox 2,NONE,O60315,NONE,NONE,"NONE
"
1rym_A_cavity_1,8,4.243,0.5304,6,1,0,0,1,0,"Chloroplastic group IIB intron splicing facilitator CRS2, chloroplastic",NONE,Q9M5P4,NONE,NONE,"NONE
"
1pvn_B_cavity_1,6,3.182,0.5304,2,2,1,1,0,0,Inosine-5-monophosphate dehydrogenase,NONE,P50097,Nucleotide transport and metabolism,NONE,"For the prophylaxis of organ rejection in patients receiving allogeneic renal transplants, administered in combination with cyclosporine and corticosteroids.
"
2cb2_D_cavity_5,6,3.18,0.53,4,0,1,0,1,0,Sulfur oxygenase/reductase,NONE,P29082,NONE,NONE,"NONE
"
3g73_B_cavity_1,6,3.177,0.5295,5,0,1,0,0,0,Forkhead box protein M1,NONE,Q08050,NONE,NONE,"NONE
"
2hc5_A_cavity_1,13,6.879,0.5292,3,1,1,1,7,0,Uncharacterized protein yvyC,NONE,P39737,NONE,NONE,"NONE
"
2nr0_D_cavity_1,7,3.701,0.5288,4,2,0,1,0,0,tRNA pseudouridine synthase A,NONE,P07649,NONE,NONE,"NONE
"
2jul_A_cavity_1,7,3.7,0.5286,7,0,0,0,0,0,Calsenilin,NONE,Q9QXT8,NONE,NONE,"NONE
"
1yvw_A_cavity_1,6,3.17,0.5284,6,0,0,0,0,0,Phosphoribosyl-ATP pyrophosphatase,NONE,Q81G00,NONE,NONE,"NONE
"
1b0n_B_cavity_1,7,3.686,0.5266,6,1,0,0,0,0,HTH-type transcriptional regulator sinR,NONE,P06533,NONE,NONE,"NONE
"
1gk9_B_cavity_7,7,3.685,0.5265,4,1,1,0,1,0,Penicillin G acylase,NONE,P06875,NONE,NONE,"NONE
"
1z45_A_cavity_4,7,3.681,0.5259,3,0,2,2,0,0,GAL10 bifunctional protein [Includes: UDP-glucose 4-epimerase,NONE,P04397,Cell wall/membrane/envelope biogenesis,NONE,"NONE
"
2oay_A_cavity_3,6,3.156,0.5259,4,0,1,1,0,0,Plasma protease C1 inhibitor,"IMMUNE SYSTEM,HYDROLASE INHIBITOR",IC1_HUMAN,Activation of the C1 complex is under control of the C1- inhibitor. It forms a proteolytically inactive stoichiometric complex with the C1r or C1s proteases. May play a potentially crucial role in regulating important physiological pathways including comp,"Defects in SERPING1 are the cause of hereditary angioedema (HAE) [MIM:106100]; also called hereditary angioneurotic edema (HANE). HAE is an autosomal dominant disorder characterized by episodic local subcutaneous edema and submucosal edema involving the upper respiratory and gastrointestinal tracts. HAE due to C1 esterase inhibitor deficiency is comprised of two clinically indistinguishable forms. In HAE type 1, representing 85% of patients, serum levels of C1 esterase inhibitor are less than 35% of normal. In HAE type 2, the levels are normal or elevated, but the protein is non-functional.","NONE
"
3ecp_A_cavity_3,7,3.679,0.5256,6,0,1,0,0,0,Transposase for transposon Tn5,NONE,Q46731,NONE,NONE,"NONE
"
2i36_B_cavity_1,6,3.152,0.5253,5,1,0,0,0,0,Rhodopsin,NONE,P02699,NONE,NONE,"NONE
"
2d3w_D_cavity_1,6,3.149,0.5248,4,2,0,0,0,0,Probable ATP-dependent transporter sufC,NONE,P77499,NONE,NONE,"NONE
"
2a98_A_cavity_2,8,4.195,0.5243,4,0,2,2,0,0,Inositol-trisphosphate 3-kinase C,NONE,Q96DU7,NONE,NONE,"NONE
"
2z2n_A_cavity_2,7,3.67,0.5243,4,1,1,0,1,0,Virginiamycin B lyase,NONE,P17978,NONE,NONE,"NONE
"
2cxq_A_cavity_2,7,3.669,0.5242,4,1,1,1,0,0,Glucose-6-phosphate isomerase,NONE,P06745,Carbohydrate transport and metabolism,NONE,"NONE
"
